id	tweet	candidato	marcador	classe
twe984868299308716032	Se o crime do Alckmin é caixa dois os crimes dos petistas tb eram para ser considerados caixas dois! Foi isso que o procurador Luciano Maia quis dizer, mas inteligência no Brasil está em extinção. Maia sempre foi um procurador ilibado, ligado aos direitos humanos. Fato!	alckmin	raul	Rejeição
twe978195954296934400	antes de td.. sou gaúcho.. e falo com propriedade.. esses fascistas d bombacha estão envergonhando o Rio Grande do Sul.. seguidores d Bolsonaro.. eleitores da Véia Ana Amélia Lemos.. manifestoches da RBS.. o q fizeram com a Caravana d Lula é antidemocrático e criminoso.. https://t.co/skFCxv138Q	bolsonaro	raul	Rejeição
twe978349125052837889	NEXO Politiquês 26 - Pré-candidatos: Ciro Gomes  https://t.co/mLa9cqljmc #podcast	ciro	raul	Neutro
twe982422449362030592	uma dica pra quem vai ficar sem candidato se o lula for preso e não é bolsominion:   voto branco/nulo não vai prejudicar o bolsonaro  pesquisa qual o segundo candidato mais forte e vota nele   nem que seja SEILA a marina   ate uma planta no poder é melhor que um bolsonaro ✨	bolsonaro	raul	Rejeição
twe982254291556622336	Urnas fraudadas...ninguém votou em Aécio e ele teve 50 milhões de votos. https://t.co/od5QBi0ltu	marina	raul	Não sei
twe984851406480969728	Se a Marina Silva abrisse um restaurante https://t.co/nes4DVCoxL	marina	raul	Não sei
twe984524329370218497	Lava Jato de SP queria Alckmin. Foi tirado por ministra do STJ. Lava Jato quis medidas cautelares contra Aécio, incluindo cassação. Mas senador tem foro privilegiado no STF, que deixou Congresso salvá-lo. Culpar Lava Jato por não atingir Alckmin e Aécio é coisa de militante bocó.	alckmin	raul	Não sei
twe984219554829275136	Ei @deltanmd !! Porque vc não fez nenhum esforço para que o processo de Alckmin fosse para Curitiba, tal qual fez tanto no do Lula, já que ele é inerente a lavajato? Não vai jejuar por isso?	alckmin	raul	Rejeição
twe984728552753979392	@silva_marina  https://t.co/U2za0VGQf8	marina	raul	Não sei
twe984943818540711936	@silva_marina A senhora pretende administrar o país usando a filosofia do amor? Sinto lhe informar, mas estamos pre… https://t.co/3S2Nz5dOei	marina	raul	Rejeição
twe984520227949109249	@aosfatos @silva_marina #lulalivre https://t.co/Wue5FmIudX	marina	raul	Neutro
twe984551066002968576	Daq pra amanhã ela já mudou de ideia sobre o q apoiar https://t.co/937PMF8ov3	marina	raul	Rejeição
twe982231953486184449	Para esse candidato, bater em homossexuais está liberado!!! Mostra o lado facista desse pulha!!! https://t.co/YIyb5URkmi	alckmin	raul	Rejeição
twe977556154871107586	@manudeputada @PCdoB_Oficial ???????????????????	manuela	raul	Neutro
twe977336698311917568	Escoltado e corrido do Rio Grande do Sul !!! Isso não tem preço ! Que Santa Catarina faça sua parte a exemplo dos gaúchos !!!! Fora lula ! https://t.co/OQrA1BAkWu	lula	raul	Rejeição
twe984423033451569152	Marina Bissexto Silva deixa cair sua máscara comunista. Não dá para ficar mentindo a vida toda, uma hora a verdade aparece. https://t.co/IMJzmEf9CB	marina	raul	Rejeição
twe984776130606587904	@silva_marina Você faz jejum, retiro, isolamento social durante 4 anos, a justiça tem que investigar como você sabe… https://t.co/2Wb0zep3kT	marina	raul	Rejeição
twe982726683114573824	Nossa vai se ferrar Marina Silva planta acreana inútil https://t.co/snHRerdjfP	marina	raul	Rejeição
twe978621015268954113	Ciro Gomes elogiou a atuação do STF no caso do habeas corpus do condenado Lula e classificou a prisão em segunda instância como "uma aberração do direito no #Brasil".   https://t.co/x2ut7WjqEn	ciro	raul	Neutro
twe977946203064295424	@jornaldarecord @g1rs @sbtjornalismo @JornalismoRecor @diariopopularRS @diario_gaucho @BgRs @sbtrs @rbsnoticias… https://t.co/e95wIbFLep	manuela	raul	Neutro
twe984868299308716032	Se o crime do Alckmin é caixa dois os crimes dos petistas tb eram para ser considerados caixas dois! Foi isso que o procurador Luciano Maia quis dizer, mas inteligência no Brasil está em extinção. Maia sempre foi um procurador ilibado, ligado aos direitos humanos. Fato!	alckmin	raul	Neutro
twe984719145605451776	Aquele primo queridão https://t.co/WTckcGDWJa	alckmin	raul	Não sei
twe984414292601638912	Alckmin foi blindado. Desconfio que nenhum promotorzinho fará jejum e orará... Só uma pequena desconfiança. ?	alckmin	raul	Rejeição
twe978085020496666624	@joaoamoedonovo @cirogomes https://t.co/NGK7XBsTOk	ciro	raul	Neutro
twe982800179710627840	se vc odeia bolsonaro dê RT nesse tweet para limpar seu twitter de bolsominions	bolsonaro	raul	Rejeição
twe983713665705828352	Eu gosto muito da @silva_marina eu sinto muito ódio do que os adversários dela fazem durante as eleições, com fake… https://t.co/6yThn9Pnqs	marina	raul	Aprovação
twe978023996863238144	Breve aula de história sobre 31 de Março de 1964 e o REGIME MILITAR que você nunca terá na sua escola ou universidade. Na dúvida pergunte aos seus pais ou avós com mais de 60 anos - c/ @jairbolsonaro   Completo (YT):  https://t.co/zFMB8J7xOk https://t.co/ylS2C510uG	bolsonaro	raul	Neutro
twe978605677403955200	Estava vendo uma entrevista com o Ciro Gomes e nós mesmos 30 segundos que ele defende o Lula porque ele é inocente… https://t.co/4niLdcDK6U	ciro	raul	Neutro
twe984755718879416320	'Difícil de engolir essa', diz Janot sobre Alckmin fora da Lava Jato https://t.co/DLqinUG4Dw via @UOLNoticias @UOL	alckmin	raul	Rejeição
twe978135076306345984	@yec_terrza @ellentwiss @ClaudeLuca_ @thiagofc3079 @Ana_Luiza0915 @castrojulio @t100igual @jairbolsonaro @JaderBorgesDeS1 @danialmeidaalm1 @DIOMPM @policiafederal @PPReacaRN @easmartfingers Pensem comigo:  Toda investigação, a pessoa pode se defender. Além do + tem sempre o poder da dúvida. O tal sujeito em sair do Twitter, se auto condena. Se fosse comigo, eu tentaria fazer de tudo para defender-me. O Guilherme Casalicchio decidiu fugir. Deixou meia dúzia de viuvas	bolsonaro	raul	Neutro
twe977875605558611968	@manudeputada Ser tal militante é apoiar a ideologia mais macabra e assassina que já existiu na humanidade.	manuela	raul	Rejeição
twe978002964077076480	"Liberdade religiosa" igual a de Lenin e sua perseguição à Igreja Ortodoxa. "Combate às ditaduras" que não fossem comunistas, estas vocês apoiam. "Defesa dos trabalhadores" vivendo às custas deles por meio de sindicatos.  Parabéns PCdoB, que seja seu último ano de vida. https://t.co/C74LrkaQkf	manuela	raul	Rejeição
twe981661728734961665	Enfim Rosa Weber votou e votou contra o Lula.	lula	raul	Rejeição
twe978017596766384129	@manudeputada @PCdoB_Oficial É de algum programa de humor????	manuela	raul	Não sei
twe981779067665092608	Amanhã, o pessoal que é 'contra a corrupção de todos' volta pra sua vida cotidiana, sendo governada por Geraldo Alckmin, Michel Temer, Romero Jucá, Rodrigo Maia, Aécio Neves, Eliseu Padilha, Valdir Raupp, Fernando Capez, Beto Richa, Roberto Freire...	temer	raul	Rejeição
twe978427191217328129	Por isso nunca será protagonista, nasceu pra ser coadjuvante. https://t.co/07ZtQR0TsU	ciro	raul	Não sei
twe981685195089891328	temer é o presidente mais pau mole que esse país já viu até o jânio quadros ia descer a vassoura em militar que ameaça dar golpe mas a madame não tá lá ocupado escrevendo discurso com mesoclise	temer	raul	Rejeição
twe982428961547472898	adivinha q q acontece agora?  bolsonaro vence golpe militar 64 se repete liberdade de expressão pelo ralo mortes e torturas em massa negros, mulheres e homossexuais são mortos por existirem   VAI BRASILLLLLLLL EH NOIS	bolsonaro	raul	Rejeição
twe984444033165680640	@RRangelCM @STF_oficial @TRF4_oficial @RedeGlobo @TvBandnews @BoechatOficial @cbnrio @UOLNoticias @UOL Para Alckmin… https://t.co/Q4itvKBaPF	alckmin	raul	Neutro
twe978105649249865734	O argumento de Bolsonaro p/ legalizar armas se inspira em países desenvolvidos, a vitrine de sua política de armar o "cidadão de bem" vem dos EUA q hj teve o país dominado por manifestações onde milhões de pessoas pedem o fim do acesso às armas pois n aguentam mais tantas mortes. https://t.co/wEeefFeAp4	bolsonaro	raul	Rejeição
twe981710607673065472	temer é o presidente mais pau mole que esse país já viu até o jânio quadros ia descer a vassoura em militar que ameaça dar golpe mas a madame não tá lá ocupado escrevendo discurso com mesoclise	temer	raul	Rejeição
twe982494818067763201	"LULA PRESO AMANHÃ ESSE MOMENTO É MEU BANDIDO NA CADEIA"  "mas quem você apóia?"  "bolsonaro" https://t.co/safce95NkT	bolsonaro	raul	Rejeição
twe978331137457127424	é, pelo jeito vou di ciro gomes msm	ciro	raul	Aprovação
twe982319626423013376	Lula comandava o Estado que roubou 1 bilhão do metrô e da cptm? Não. Esses são o Serra e o Alckmin. Lula tá envolvi… https://t.co/BGjptwyEzw	alckmin	raul	Aprovação
twe984178349223436288	mano, amoedo e meirelles na esquerda......... mano https://t.co/d15ha5nMDn	alckmin	raul	Não sei
twe984565724294283265	Aécio sai do sistema: Alckmin é absorvido pelo sistema. Será o candidato da direita, por falta de opção. Joaquim Ba… https://t.co/tnJGvY6mTR	alckmin	raul	Neutro
twe977319154498850817	@GloboNews A GloboNews vai relatar algo em seus telejornais que o Lula e sua caravana não conseguiram entrar na cid… https://t.co/SqJCAvArqT	lula	raul	Não sei
twe977894489950965761	Este moço é um desequilibrado: Dias atrás, em meio à rua. ameaçou atirar  nos manifestantes e gritava que LULA É UM… https://t.co/dSMlKOGhh4	ciro	raul	Não sei
twe981663065623220224	Temer pediu a renuncia?? Isso procede??	temer	raul	Neutro
twe978089466391908352	Não acabou, tem que acabar, eu quero o fim da polícia militar não pera https://t.co/cyN2bhqrfO	lula	raul	Não sei
twe978057661395632128	Retweeted Dilma Resistente #DR (@DilmaResiste):  #Lulalivre  Lula aos fascistas: "Nós somos da paz, mas se vierem n… https://t.co/URZuHIC0Rl	lula	raul	Aprovação
twe978280318473031681	Porque o PRB Tera uma vaga de vice na chapa de @FlavioDino ? PQ Russomano de SP fechou  Apoio do PRB a legenda de… https://t.co/ayORNFVPeh	ciro	raul	Não sei
twe978030022731558914	Ciro Gomes ataca igrejas em discurso sobre “fraude nas eleições” de 2018 https://t.co/WsSteTXS7I https://t.co/oFO3NChk9l	ciro	raul	Neutro
twe977716226880393217	Pronto: se perder, ele dirá que foi fraude. https://t.co/X7F9bhre3H	ciro	raul	Não sei
twe977656908642422784	A pergunta é séria, @manudeputada: quer me pagar logo o que ficou devendo no processo que a senhora moveu contra mim e perdeu, ou devo me dar ao trabalho de pedir cumprimento de sentença? Qualquer coisa, manda um DM ?	manuela	raul	Rejeição
twe984764671008935938	STJ ajuda mas não tira Alckmin da cadeia https://t.co/p9ZJ4MqjqI via @ConversaAfiada	alckmin	raul	Não sei
twe978034985230880768	@oisoudam @ruindadedocarai @michelmrtnsofi1 @manudeputada @PCdoB_Oficial Chamar esquerdista de retardado não é ódio… https://t.co/cWCUXYp6Op	manuela	raul	Rejeição
twe982813671800926208	avisa o juiz que o Alckmin tá sem foro privilegiado desde ontem; pode prender, viu?	alckmin	raul	Rejeição
twe978007864563458048	@manudeputada @PCdoB_Oficial Martelo e foice !!!	manuela	raul	Aprovação
twe978214381577175040	motivos para você votar no Bolsonaro em 2018; a thread.	bolsonaro	raul	Não sei
twe978635416411787264	Ciro Gomes diz que é uma aberração prender Lula antes do trânsito em julgado! Aberração é deixar criminosos condenados em liberdade como quer o STF! Assim como Alckmin, Ciro Gomes elogia STF por proteger Lula | Renova Mídia https://t.co/7RQ2Nz1Tgr	ciro	raul	Rejeição
twe982447292123959297	A prisão do Lula. https://t.co/K811pp1HEZ	bolsonaro	raul	Não sei
twe981739789580951553	El primer gobierno del mundo en reconocer a @MichelTemer fue el de @mauriciomacri, ¿ustedes leyeron algún comunicado de @JorgeFaurie sobre la amenaza vertida por el Ejército el día de ayer? La impunidad no convive sin complicidad. Y el gobierno argentino es cómplice.	temer	raul	Não sei
twe982737673252196354	gente a unica solução agr é votar na marina silva,pois é a melhor candidata ate agora e que tem mais chances para concorrer com o bolsolixo	marina	raul	Aprovação
twe977605238113931264	Ciro Gomes, Alckmin. Êh lasqueira. https://t.co/Ocb7GnPrsa	ciro	raul	Rejeição
twe982082575060496384	Marina Silva fala da relação dela com Lula    https://t.co/LFyGvvigxm	marina	raul	Neutro
twe978218450354147329	O que Sofia Câmara, de 8 anos, e Dona Bia Linhares, de 107, têm em comum? Apesar dos 99 anos de idade de diferença, as duas catarinenses carregam juntas a esperança de um Brasil menos desigual e mais justo e democrático para todos: https://t.co/IF5Qr7ZhQW  Fotos: Ricardo Stuckert https://t.co/XoyTfG2R7j	lula	raul	Aprovação
twe978132357633970176	E não conseguiu fazer nada! https://t.co/e5PEan8YrO	manuela	raul	Não sei
twe981694207269265413	Um país que prende o Lula, mas deixa Temer, Aécio e Jucá livres é um país doente.	temer	raul	Rejeição
twe977918533236658176	@eduardodelduca @manudeputada Nenhum ato contra a vida pode ser considerado necessário, Guerra é guerra! Genocídio… https://t.co/hLciWujAj6	manuela	raul	Rejeição
twe982781908449980417	E a desastrada Marina Silva lança sua candidatura exatamente no dia da prisão de seu ex-chefe. Que timing!	marina	raul	Rejeição
twe977708777016381445	&gt;@EstadaoPolitica Para Ciro Gomes, eleições de 2018 serão 'as mais fraudadas da história' https://t.co/vSoKyQ26pr https://t.co/FcPpy9vWXF	ciro	raul	Não sei
twe980925377550999552	A metade dos #Ministros de #Temer deixará o governo para se candidatar. As trocas no primeiro escalão devem atingir… https://t.co/jyG4saYXvQ	temer	raul	
twe983705438179987457	kkkkkkkkkkkkkkkkkkk https://t.co/Q6oga9EbcU	marina	raul	
twe984932126591193088	@silva_marina igual ao PT. Só queria uma fatia maior. https://t.co/bIjSMi8EsC	marina	raul	Rejeição
twe982437000644055040	não deixem o bolsonaro ser presidente eu imploro para todos que estão lendo isso	bolsonaro	raul	Rejeição
twe978071884330946562	Ônibus do Lula toma ovadas em Lula em São Miguel Oeste, SC https://t.co/EHMQ92FE5a	lula	raul	Neutro
twe984517361855270912	Há muitas pessoas falando sobre o que é preciso ser feito no Brasil, mas poucos têm o que mostrar. Nosso trabalho em São Paulo demonstra competência, responsabilidade e seriedade. Experiências vencedoras são fundamentais para se encarar os problemas do país. https://t.co/8VeuHtZ7oX	alckmin	raul	Aprovação
twe977338680758099968	Nunca más lo volvemos a hacer. Muy profunda la toma de decisión del señor. ? https://t.co/yYd8NucYJ1	temer	raul	Não sei
twe983747415126798336	Finalmente ela saiu da moita https://t.co/huMZLaWxvk	marina	raul	Não sei
twe978434224817664001	Mais da visita ao Centro Espacial Universitário, em Montpellier: Nesta foto estou segurando um modelo em escala real de um nanosatélite. Tecnologia sensível que está sendo desenvolvida com o apoio de brasileiros. Investir em Ciência e Tecnologia é fundamental! https://t.co/cqg7mT3wqU	ciro	raul	Não sei
twe980993007246872576	@IsabelyNeves2 Primeiramente fora Temer, segundamente vc nunca me respeitou, e terceiramente se não for na sacanage… https://t.co/KDvNsW6rts	temer	raul	Rejeição
twe982064104687927298	O nome de Marina Silva já foi confirmado como pré-candidata à presidência pela Rede Sustentabilidade, partido funda… https://t.co/tm5w9R2HPo	marina	raul	Neutro
twe978081356612763648	Gisele já era dona do mundo https://t.co/AcmuL2nC33	ciro	raul	Não sei
twe982568684668571648	Vc sabe q existe fanatismo com Lula qndo uma pessoa da sua familia te agride verbalmente/fisicamente pq vc question… https://t.co/yKMhf6scXl	bolsonaro	raul	Não sei
twe984959672569532416	É grande o número de pessoas que se aglomeram na Avenida Paulista para protestar sobre manobra do STJ q livra Alckmin da Lava Jato. Os anti-corrupção do MBL e do Vem Pra Rua, furiosos, lotam a avenida...  Não, pera!? https://t.co/pqjyTlS02N	alckmin	raul	Aprovação
